Date,Price,Volume
Jul 17 2015 01: +0,1.016,214
Jul 18 2015 01: +0,1.061,201
Jul 19 2015 01: +0,1.061,170
Jul 20 2015 01: +0,1.063,216
Jul 21 2015 01: +0,1.057,210
Jul 22 2015 01: +0,1.049,230
Jul 23 2015 01: +0,1.028,200
Jul 24 2015 01: +0,1.045,193
Jul 25 2015 01: +0,1.054,164
Jul 26 2015 01: +0,1.047,193
Jul 27 2015 01: +0,1.07,243
Jul 28 2015 01: +0,1.018,235
Jul 29 2015 01: +0,1.022,208
Jul 30 2015 01: +0,1.01,182
Jul 31 2015 01: +0,1.029,210
Aug 01 2015 01: +0,1.015,201
Aug 02 2015 01: +0,0.992,183
Aug 03 2015 01: +0,1.023,226
Aug 04 2015 01: +0,0.95,255
Aug 05 2015 01: +0,0.923,293
Aug 06 2015 01: +0,0.908,266
Aug 07 2015 01: +0,0.931,246
Aug 08 2015 01: +0,0.921,228
Aug 09 2015 01: +0,0.95,222
Aug 10 2015 01: +0,0.98,205
Aug 11 2015 01: +0,0.996,219
Aug 12 2015 01: +0,1.016,173
Aug 13 2015 01: +0,1.015,173
Aug 14 2015 01: +0,1.016,192
Aug 15 2015 01: +0,0.748,245
Aug 16 2015 01: +0,0.711,201
Aug 17 2015 01: +0,0.761,208
Aug 18 2015 01: +0,0.804,143
Aug 19 2015 01: +0,0.693,250
Aug 20 2015 01: +0,0.726,196
Aug 21 2015 01: +0,0.632,319
Aug 22 2015 01: +0,0.699,281
Aug 23 2015 01: +0,0.594,235
Aug 24 2015 01: +0,0.606,194
Aug 25 2015 01: +0,0.709,138
Aug 26 2015 01: +0,0.747,125
Aug 27 2015 01: +0,0.782,95
Aug 28 2015 01: +0,0.75,94
Aug 29 2015 01: +0,0.758,113
Aug 30 2015 01: +0,0.744,138
Aug 31 2015 01: +0,0.777,106
Sep 01 2015 01: +0,0.774,97
Sep 02 2015 01: +0,0.691,123
Sep 03 2015 01: +0,0.645,121
Sep 04 2015 01: +0,0.641,150
Sep 05 2015 01: +0,0.636,164
Sep 06 2015 01: +0,0.665,123
Sep 07 2015 01: +0,0.665,96
Sep 08 2015 01: +0,0.717,95
Sep 09 2015 01: +0,0.659,101
Sep 10 2015 01: +0,0.645,117
Sep 11 2015 01: +0,0.703,149
Sep 12 2015 01: +0,0.708,152
Sep 13 2015 01: +0,0.757,138
Sep 14 2015 01: +0,0.714,130
Sep 15 2015 01: +0,0.715,103
Sep 16 2015 01: +0,0.706,172
Sep 17 2015 01: +0,0.699,140
Sep 18 2015 01: +0,0.797,108
Sep 19 2015 01: +0,0.741,201
Sep 20 2015 01: +0,0.712,171
Sep 21 2015 01: +0,0.651,122
Sep 22 2015 01: +0,0.675,178
Sep 23 2015 01: +0,0.708,113
Sep 24 2015 01: +0,0.674,142
Sep 25 2015 01: +0,0.707,146
Sep 26 2015 01: +0,0.694,211
Sep 27 2015 01: +0,0.739,152
Sep 28 2015 01: +0,0.72,119
Sep 29 2015 01: +0,0.725,114
Sep 30 2015 01: +0,0.744,99
Oct 01 2015 01: +0,0.733,105
Oct 02 2015 01: +0,0.759,112
Oct 03 2015 01: +0,0.786,147
Oct 04 2015 01: +0,0.795,100
Oct 05 2015 01: +0,0.825,96
Oct 06 2015 01: +0,0.797,66
Oct 07 2015 01: +0,0.771,109
Oct 08 2015 01: +0,0.701,111
Oct 09 2015 01: +0,0.759,117
Oct 10 2015 01: +0,0.824,118
Oct 11 2015 01: +0,0.807,121
Oct 12 2015 01: +0,0.745,129
Oct 13 2015 01: +0,0.71,101
Oct 14 2015 01: +0,0.719,115
Oct 15 2015 01: +0,0.707,107
Oct 16 2015 01: +0,0.735,108
Oct 17 2015 01: +0,0.733,138
Oct 18 2015 01: +0,0.742,140
Oct 19 2015 01: +0,0.718,120
Oct 20 2015 01: +0,0.736,103
Oct 21 2015 01: +0,0.687,105
Oct 22 2015 01: +0,0.615,113
Oct 23 2015 01: +0,0.641,133
Oct 24 2015 01: +0,0.643,142
Oct 25 2015 01: +0,0.756,92
Oct 26 2015 01: +0,0.685,72
Oct 27 2015 01: +0,0.64,96
Oct 28 2015 01: +0,0.619,102
Oct 29 2015 01: +0,0.621,117
Oct 30 2015 01: +0,0.687,96
Oct 31 2015 01: +0,0.679,135
Nov 01 2015 01: +0,0.56,150
Nov 02 2015 01: +0,0.601,129
Nov 03 2015 01: +0,0.602,107
Nov 04 2015 01: +0,0.581,84
Nov 05 2015 01: +0,0.635,80
Nov 06 2015 01: +0,0.609,116
Nov 07 2015 01: +0,0.632,93
Nov 08 2015 01: +0,0.654,96
Nov 09 2015 01: +0,0.676,117
Nov 10 2015 01: +0,0.569,87
Nov 11 2015 01: +0,0.64,81
Nov 12 2015 01: +0,0.656,82
Nov 13 2015 01: +0,0.693,83
Nov 14 2015 01: +0,0.714,110
Nov 15 2015 01: +0,0.664,101
Nov 16 2015 01: +0,0.699,82
Nov 17 2015 01: +0,0.689,71
Nov 18 2015 01: +0,0.688,87
Nov 19 2015 01: +0,0.664,95
Nov 20 2015 01: +0,0.653,102
Nov 21 2015 01: +0,0.673,98
Nov 22 2015 01: +0,0.669,75
Nov 23 2015 01: +0,0.631,75
Nov 24 2015 01: +0,0.62,117
Nov 25 2015 01: +0,0.645,104
Nov 26 2015 01: +0,0.619,78
Nov 27 2015 01: +0,0.608,96
Nov 28 2015 01: +0,0.565,135
Nov 29 2015 01: +0,0.554,103
Nov 30 2015 01: +0,0.561,79
Dec 01 2015 01: +0,0.543,96
Dec 02 2015 01: +0,0.574,75
Dec 03 2015 01: +0,0.622,83
Dec 04 2015 01: +0,0.592,128
Dec 05 2015 01: +0,0.61,110
Dec 06 2015 01: +0,0.671,117
