Date,Price,Volume
Aug 09 2015 01: +0,0.714,199
Aug 10 2015 01: +0,0.724,182
Aug 11 2015 01: +0,0.696,241
Aug 12 2015 01: +0,0.681,258
Aug 13 2015 01: +0,0.72,167
Aug 14 2015 01: +0,0.717,148
Aug 15 2015 01: +0,0.547,236
Aug 16 2015 01: +0,0.508,164
Aug 17 2015 01: +0,0.494,202
Aug 18 2015 01: +0,0.528,126
Aug 19 2015 01: +0,0.47,196
Aug 20 2015 01: +0,0.456,189
Aug 21 2015 01: +0,0.403,297
Aug 22 2015 01: +0,0.413,165
Aug 23 2015 01: +0,0.336,188
Aug 24 2015 01: +0,0.318,205
Aug 25 2015 01: +0,0.373,125
Aug 26 2015 01: +0,0.389,134
Aug 27 2015 01: +0,0.383,124
Aug 28 2015 01: +0,0.403,119
Aug 29 2015 01: +0,0.414,196
Aug 30 2015 01: +0,0.427,126
Aug 31 2015 01: +0,0.486,121
Sep 01 2015 01: +0,0.493,88
Sep 02 2015 01: +0,0.411,98
Sep 03 2015 01: +0,0.394,109
Sep 04 2015 01: +0,0.358,124
Sep 05 2015 01: +0,0.386,150
Sep 06 2015 01: +0,0.362,154
Sep 07 2015 01: +0,0.356,106
Sep 08 2015 01: +0,0.382,93
Sep 09 2015 01: +0,0.371,100
Sep 10 2015 01: +0,0.356,142
Sep 11 2015 01: +0,0.351,163
Sep 12 2015 01: +0,0.359,218
Sep 13 2015 01: +0,0.395,124
Sep 14 2015 01: +0,0.366,104
Sep 15 2015 01: +0,0.36,91
Sep 16 2015 01: +0,0.373,148
Sep 17 2015 01: +0,0.381,115
Sep 18 2015 01: +0,0.381,171
Sep 19 2015 01: +0,0.4,182
Sep 20 2015 01: +0,0.383,220
Sep 21 2015 01: +0,0.409,138
Sep 22 2015 01: +0,0.385,184
Sep 23 2015 01: +0,0.409,138
Sep 24 2015 01: +0,0.425,135
Sep 25 2015 01: +0,0.445,126
Sep 26 2015 01: +0,0.488,155
Sep 27 2015 01: +0,0.494,122
Sep 28 2015 01: +0,0.414,160
Sep 29 2015 01: +0,0.429,99
Sep 30 2015 01: +0,0.424,122
Oct 01 2015 01: +0,0.436,127
Oct 02 2015 01: +0,0.446,139
Oct 03 2015 01: +0,0.46,160
Oct 04 2015 01: +0,0.462,138
Oct 05 2015 01: +0,0.479,103
Oct 06 2015 01: +0,0.5,78
Oct 07 2015 01: +0,0.458,122
Oct 08 2015 01: +0,0.47,107
Oct 09 2015 01: +0,0.484,92
Oct 10 2015 01: +0,0.491,105
Oct 11 2015 01: +0,0.472,134
Oct 12 2015 01: +0,0.485,130
Oct 13 2015 01: +0,0.467,86
Oct 14 2015 01: +0,0.484,91
Oct 15 2015 01: +0,0.489,89
Oct 16 2015 01: +0,0.459,96
Oct 17 2015 01: +0,0.462,137
Oct 18 2015 01: +0,0.448,144
Oct 19 2015 01: +0,0.448,114
Oct 20 2015 01: +0,0.438,125
Oct 21 2015 01: +0,0.399,97
Oct 22 2015 01: +0,0.379,83
Oct 23 2015 01: +0,0.414,116
Oct 24 2015 01: +0,0.404,140
Oct 25 2015 01: +0,0.426,104
Oct 26 2015 01: +0,0.414,88
Oct 27 2015 01: +0,0.406,101
Oct 28 2015 01: +0,0.396,121
