Date,Price,Volume
Oct 28 2016 01: +0,0.44,51
Oct 29 2016 01: +0,0.433,52
Oct 30 2016 01: +0,0.429,49
Oct 31 2016 01: +0,0.404,52
Nov 01 2016 01: +0,0.419,36
Nov 02 2016 01: +0,0.425,57
Nov 03 2016 01: +0,0.428,52
Nov 04 2016 01: +0,0.432,45
Nov 05 2016 01: +0,0.426,62
Nov 06 2016 01: +0,0.426,47
Nov 07 2016 01: +0,0.426,73
Nov 08 2016 01: +0,0.418,50
Nov 09 2016 01: +0,0.411,41
Nov 10 2016 01: +0,0.42,46
Nov 11 2016 01: +0,0.432,69
Nov 12 2016 01: +0,0.438,82
Nov 13 2016 01: +0,0.425,82
Nov 14 2016 01: +0,0.429,39
Nov 15 2016 01: +0,0.439,38
Nov 16 2016 01: +0,0.44,42
Nov 17 2016 01: +0,0.433,41
Nov 18 2016 01: +0,0.44,36
Nov 19 2016 01: +0,0.403,57
Nov 20 2016 01: +0,0.403,62
Nov 21 2016 01: +0,0.411,62
Nov 22 2016 01: +0,0.41,49
Nov 23 2016 01: +0,0.406,41
Nov 24 2016 01: +0,0.386,57
Nov 25 2016 01: +0,0.406,44
Nov 26 2016 01: +0,0.384,63
Nov 27 2016 01: +0,0.372,61
Nov 28 2016 01: +0,0.389,44
Nov 29 2016 01: +0,0.383,62
Nov 30 2016 01: +0,0.401,69
Dec 01 2016 01: +0,0.417,54
Dec 02 2016 01: +0,0.413,72
Dec 03 2016 01: +0,0.413,61
Dec 04 2016 01: +0,0.414,80
Dec 05 2016 01: +0,0.411,76
Dec 06 2016 01: +0,0.421,70
Dec 07 2016 01: +0,0.421,39
Dec 08 2016 01: +0,0.423,49
Dec 09 2016 01: +0,0.409,90
Dec 10 2016 01: +0,0.43,50
Dec 11 2016 01: +0,0.414,72
Dec 12 2016 01: +0,0.411,74
Dec 13 2016 01: +0,0.421,58
Dec 14 2016 01: +0,0.411,57
Dec 15 2016 01: +0,0.413,51
Dec 16 2016 01: +0,0.418,53
Dec 17 2016 01: +0,0.408,62
Dec 18 2016 01: +0,0.413,55
Dec 19 2016 01: +0,0.399,54
Dec 20 2016 01: +0,0.403,43
Dec 21 2016 01: +0,0.402,34
Dec 22 2016 01: +0,0.408,42
Dec 23 2016 01: +0,0.4,40
Dec 24 2016 01: +0,0.397,67
Dec 25 2016 01: +0,0.405,70
Dec 26 2016 01: +0,0.393,61
Dec 27 2016 01: +0,0.405,62
Dec 28 2016 01: +0,0.414,72
Dec 29 2016 01: +0,0.403,57
Dec 30 2016 01: +0,0.407,59
Dec 31 2016 01: +0,0.397,84
Jan 01 2017 01: +0,0.393,69
Jan 02 2017 01: +0,0.387,90
Jan 03 2017 01: +0,0.422,75
Jan 04 2017 01: +0,0.426,72
Jan 05 2017 01: +0,0.447,41
Jan 06 2017 01: +0,0.442,42
Jan 07 2017 01: +0,0.432,57
Jan 08 2017 01: +0,0.425,69
Jan 09 2017 01: +0,0.421,104
Jan 10 2017 01: +0,0.449,55
Jan 11 2017 01: +0,0.439,52
Jan 12 2017 01: +0,0.431,63
Jan 13 2017 01: +0,0.437,49
Jan 14 2017 01: +0,0.424,62
Jan 15 2017 01: +0,0.417,52
Jan 16 2017 01: +0,0.41,62
Jan 17 2017 01: +0,0.411,50
Jan 18 2017 01: +0,0.415,46
Jan 19 2017 01: +0,0.417,45
Jan 20 2017 01: +0,0.424,36
Jan 21 2017 01: +0,0.425,39
Jan 22 2017 01: +0,0.41,58
Jan 23 2017 01: +0,0.423,71
Jan 24 2017 01: +0,0.415,78
Jan 25 2017 01: +0,0.428,97
Jan 26 2017 01: +0,0.433,88
Jan 27 2017 01: +0,0.45,67
Jan 28 2017 01: +0,0.439,106
Jan 29 2017 01: +0,0.423,53
Jan 30 2017 01: +0,0.384,29
Jan 31 2017 01: +0,0.386,33
Feb 01 2017 01: +0,0.41,28
Feb 02 2017 01: +0,0.392,23
Feb 03 2017 01: +0,0.412,38
Feb 04 2017 01: +0,0.413,26
Feb 05 2017 01: +0,0.411,16
Feb 06 2017 01: +0,0.403,26
Feb 07 2017 01: +0,0.382,20
Feb 08 2017 01: +0,0.392,26
Feb 09 2017 01: +0,0.385,30
Feb 10 2017 01: +0,0.369,32
Feb 11 2017 01: +0,0.382,33
Feb 12 2017 01: +0,0.365,39
Feb 13 2017 01: +0,0.379,32
Feb 14 2017 01: +0,0.351,38
Feb 15 2017 01: +0,0.377,31
Feb 16 2017 01: +0,0.375,31
Feb 17 2017 01: +0,0.373,40
Feb 18 2017 01: +0,0.376,36
Feb 19 2017 01: +0,0.393,34
Feb 20 2017 01: +0,0.382,40
Feb 21 2017 01: +0,0.37,29
Feb 22 2017 01: +0,0.393,44
Feb 23 2017 01: +0,0.398,36
Feb 24 2017 01: +0,0.359,23
Feb 25 2017 01: +0,0.367,42
Feb 26 2017 01: +0,0.368,30
Feb 27 2017 01: +0,0.38,32
Feb 28 2017 01: +0,0.374,44
Mar 01 2017 01: +0,0.373,29
Mar 02 2017 01: +0,0.367,37
Mar 03 2017 01: +0,0.41,31
Mar 04 2017 01: +0,0.41,28
Mar 05 2017 01: +0,0.397,33
Mar 06 2017 01: +0,0.393,35
Mar 07 2017 01: +0,0.373,29
Mar 08 2017 01: +0,0.389,41
Mar 09 2017 01: +0,0.407,31
Mar 10 2017 01: +0,0.369,58
Mar 11 2017 01: +0,0.389,37
Mar 12 2017 01: +0,0.387,51
Mar 13 2017 01: +0,0.394,27
Mar 14 2017 01: +0,0.378,31
Mar 15 2017 01: +0,0.381,37
Mar 16 2017 01: +0,0.4,38
Mar 17 2017 01: +0,0.413,36
Mar 18 2017 01: +0,0.415,32
Mar 19 2017 01: +0,0.397,165
Mar 20 2017 01: +0,0.368,69
Mar 21 2017 01: +0,0.411,39
Mar 22 2017 01: +0,0.414,28
Mar 23 2017 01: +0,0.411,34
Mar 24 2017 01: +0,0.43,36
Mar 25 2017 01: +0,0.419,49
Mar 26 2017 01: +0,0.398,32
Mar 27 2017 01: +0,0.401,41
Mar 28 2017 01: +0,0.412,38
Mar 29 2017 01: +0,0.411,35
Mar 30 2017 01: +0,0.418,18
Mar 31 2017 01: +0,0.415,44
Apr 01 2017 01: +0,0.428,34
Apr 02 2017 01: +0,0.442,35
Apr 03 2017 01: +0,0.422,34
Apr 04 2017 01: +0,0.41,40
Apr 05 2017 01: +0,0.425,32
Apr 06 2017 01: +0,0.424,35
Apr 07 2017 01: +0,0.422,48
Apr 08 2017 01: +0,0.43,36
Apr 09 2017 01: +0,0.407,53
Apr 10 2017 01: +0,0.415,48
Apr 11 2017 01: +0,0.434,41
Apr 12 2017 01: +0,0.43,50
Apr 13 2017 01: +0,0.425,58
Apr 14 2017 01: +0,0.428,43
Apr 15 2017 01: +0,0.442,37
Apr 16 2017 01: +0,0.426,40
Apr 17 2017 01: +0,0.419,37
Apr 18 2017 01: +0,0.423,46
Apr 19 2017 01: +0,0.409,56
Apr 20 2017 01: +0,0.421,46
Apr 21 2017 01: +0,0.432,79
Apr 22 2017 01: +0,0.434,44
Apr 23 2017 01: +0,0.451,25
Apr 24 2017 01: +0,0.444,35
Apr 25 2017 01: +0,0.452,24
Apr 26 2017 01: +0,0.458,24
Apr 27 2017 01: +0,0.464,34
Apr 28 2017 01: +0,0.459,33
Apr 29 2017 01: +0,0.452,36
Apr 30 2017 01: +0,0.448,29
May 01 2017 01: +0,0.443,33
May 02 2017 01: +0,0.458,20
May 03 2017 01: +0,0.461,27
May 04 2017 01: +0,0.475,33
May 05 2017 01: +0,0.419,69
May 06 2017 01: +0,0.442,62
May 07 2017 01: +0,0.48,81
May 08 2017 01: +0,0.472,19
May 09 2017 01: +0,0.451,28
