Date,Price,Volume
Oct 05 2016 01: +0,5.07,1
Oct 06 2016 01: +0,4.865,6
Oct 07 2016 01: +0,4.557,5
Oct 08 2016 01: +0,4.263,5
Oct 09 2016 01: +0,4.263,4
Oct 10 2016 01: +0,4.241,4
Oct 11 2016 01: +0,4.191,4
Oct 12 2016 01: +0,4.31,1
Oct 13 2016 01: +0,4.347,5
Oct 14 2016 01: +0,4.741,6
Oct 15 2016 01: +0,4.634,9
Oct 16 2016 01: +0,5.11,9
Oct 17 2016 01: +0,5.243,2
Oct 18 2016 01: +0,5.17,1
Oct 19 2016 01: +0,5.054,4
Oct 20 2016 01: +0,5.151,2
Oct 22 2016 01: +0,4.467,11
Oct 23 2016 01: +0,4.582,2
Oct 24 2016 01: +0,4.431,13
Oct 25 2016 01: +0,5.01,1
